Order Date,Product Name,Category,Region,Quantity,Sales,Profit
5/14/2024,Laptop,Electronics,South,8,4832.00,1261.06
1/17/2023,Printer,Office,North,5,3765.00,670.80
5/5/2024,Camera,Electronics,North,8,6928.00,1415.16
2/1/2023,Headphones,Accessories,West,7,1624.00,436.13
4/1/2023,Headphones,Accessories,North,1,68.00,10.39
6/4/2023,Mouse,Accessories,North,1,651.00,187.99
9/16/2024,Printer,Office,North,7,6293.00,718.49
2/16/2023,Keyboard,Accessories,West,2,1068.00,85.71
10/17/2023,Keyboard,Accessories,North,1,381.00,26.69
7/21/2022,Printer,Office,South,2,2016.00,426.43
2/10/2024,Headphones,Accessories,West,2,1224.00,340.67
10/23/2022,Monitor,Accessories,South,5,2180.00,400.01
9/12/2024,Laptop,Electronics,North,9,2853.00,353.09
10/4/2022,Mouse,Accessories,South,1,272.00,45.33
3/14/2022,Smartphone,Electronics,North,4,2640.00,183.23
4/26/2024,Monitor,Accessories,North,2,488.00,129.02
11/10/2023,Printer,Office,South,8,9184.00,1795.93
4/12/2024,Tablet,Electronics,North,5,280.00,23.98
10/3/2024,Keyboard,Accessories,East,3,2889.00,604.45
7/18/2024,Laptop,Electronics,West,1,625.00,125.90
4/16/2024,Keyboard,Accessories,South,8,7056.00,538.48
7/11/2023,Tablet,Electronics,West,8,3936.00,720.20
9/19/2022,Smartwatch,Electronics,East,6,2472.00,363.38
6/19/2022,Mouse,Accessories,West,5,855.00,67.57
2/25/2024,Mouse,Accessories,West,3,3480.00,560.39
3/7/2023,Camera,Electronics,South,1,846.00,103.30
3/9/2022,Keyboard,Accessories,North,1,158.00,46.24
12/31/2022,Mouse,Accessories,South,9,3186.00,583.24
2/1/2024,Mouse,Accessories,North,7,6972.00,969.43
4/15/2024,Mouse,Accessories,East,5,1745.00,449.64
5/15/2024,Laptop,Electronics,East,8,4256.00,372.95
4/14/2022,Keyboard,Accessories,South,3,1674.00,499.63
9/25/2024,Camera,Electronics,North,8,6488.00,1072.86
3/5/2022,Tablet,Electronics,East,5,3530.00,803.86
9/3/2022,Mouse,Accessories,North,2,632.00,87.45
11/9/2024,Monitor,Accessories,North,7,3675.00,236.80
9/12/2023,Smartwatch,Electronics,West,6,5592.00,926.42
2/11/2023,Keyboard,Accessories,East,6,6432.00,807.94
8/27/2023,Camera,Electronics,East,3,3069.00,503.30
5/26/2023,Keyboard,Accessories,North,7,2898.00,490.11
5/30/2024,Tablet,Electronics,North,4,3960.00,632.76
7/31/2024,Tablet,Electronics,South,3,1476.00,85.16
11/14/2023,Printer,Office,East,2,1058.00,298.69
11/27/2023,Monitor,Accessories,South,5,1215.00,162.02
3/4/2024,Camera,Electronics,North,3,204.00,20.43
12/24/2024,Tablet,Electronics,West,7,4137.00,221.66
5/21/2022,Camera,Electronics,West,5,250.00,16.81
9/14/2022,Tablet,Electronics,West,5,1185.00,254.34
3/12/2024,Headphones,Accessories,South,2,1504.00,108.52
6/28/2024,Keyboard,Accessories,West,6,6888.00,945.07
12/25/2024,Smartphone,Electronics,West,3,3588.00,958.84
11/18/2022,Laptop,Electronics,South,7,1477.00,367.22
10/22/2022,Smartwatch,Electronics,East,8,1280.00,131.56
11/16/2024,Tablet,Electronics,South,7,7161.00,630.76
3/13/2023,Printer,Office,North,5,1850.00,346.40
12/27/2023,Mouse,Accessories,East,3,3378.00,520.31
10/30/2024,Laptop,Electronics,West,7,7672.00,2046.38
11/3/2024,Tablet,Electronics,South,6,4254.00,938.66
11/19/2024,Keyboard,Accessories,East,5,2285.00,279.90
4/29/2024,Keyboard,Accessories,West,7,5775.00,680.60
10/21/2022,Smartphone,Electronics,North,9,9360.00,910.35
1/25/2023,Printer,Office,North,8,6936.00,1156.52
5/17/2022,Camera,Electronics,East,9,5634.00,464.71
3/29/2024,Smartphone,Electronics,North,4,2644.00,731.86
11/22/2023,Headphones,Accessories,North,1,247.00,35.65
9/24/2023,Laptop,Electronics,East,7,1869.00,357.27
7/17/2024,Smartwatch,Electronics,West,7,1988.00,430.59
6/17/2023,Laptop,Electronics,West,4,1920.00,549.11
5/20/2024,Headphones,Accessories,West,3,2577.00,196.37
6/10/2024,Camera,Electronics,East,3,828.00,117.95
1/31/2022,Camera,Electronics,South,2,1580.00,403.76
9/13/2023,Camera,Electronics,East,9,9009.00,1909.26
10/1/2022,Smartphone,Electronics,East,9,7425.00,1580.86
12/24/2024,Monitor,Accessories,West,5,2945.00,672.35
7/19/2023,Mouse,Accessories,West,3,294.00,22.90
5/17/2024,Mouse,Accessories,South,5,5875.00,789.23
1/17/2022,Smartwatch,Electronics,West,3,1308.00,197.60
1/10/2024,Monitor,Accessories,South,4,2360.00,391.82
4/10/2023,Smartwatch,Electronics,West,6,1008.00,245.45
10/27/2023,Smartwatch,Electronics,North,6,1344.00,338.40
1/12/2022,Printer,Office,West,7,5635.00,1185.97
9/15/2023,Mouse,Accessories,East,4,4088.00,1200.03
12/4/2024,Camera,Electronics,South,8,2192.00,441.77
6/6/2022,Keyboard,Accessories,South,8,1952.00,444.15
1/28/2023,Smartphone,Electronics,East,7,3955.00,1144.76
6/24/2023,Mouse,Accessories,South,8,5256.00,1118.16
12/28/2022,Camera,Electronics,North,1,1163.00,115.09
9/24/2022,Smartwatch,Electronics,North,9,5004.00,973.65
5/6/2023,Mouse,Accessories,North,8,9128.00,1342.19
7/13/2023,Laptop,Electronics,East,4,4700.00,576.34
1/5/2022,Camera,Electronics,West,2,1686.00,146.39
8/3/2024,Keyboard,Accessories,South,9,4572.00,279.54
8/21/2023,Smartphone,Electronics,South,5,2510.00,515.12
6/4/2023,Smartphone,Electronics,West,3,3117.00,829.09
5/12/2024,Laptop,Electronics,West,1,380.00,94.35
7/14/2023,Monitor,Accessories,West,9,2889.00,604.19
11/8/2024,Smartwatch,Electronics,East,9,3654.00,581.90
9/12/2023,Printer,Office,East,6,5610.00,298.77
4/27/2024,Smartphone,Electronics,South,1,668.00,99.40
1/8/2022,Smartphone,Electronics,South,7,3983.00,360.13
1/24/2024,Keyboard,Accessories,South,1,1112.00,272.81
6/20/2022,Monitor,Accessories,North,9,4230.00,221.06
8/1/2024,Tablet,Electronics,East,8,2968.00,530.30
1/10/2022,Monitor,Accessories,West,5,4690.00,706.74
5/9/2022,Camera,Electronics,West,6,4296.00,1240.31
12/19/2023,Camera,Electronics,North,7,7203.00,523.52
11/20/2022,Smartphone,Electronics,North,4,3640.00,695.31
11/11/2022,Smartphone,Electronics,East,1,1131.00,304.62
1/3/2024,Camera,Electronics,West,9,3627.00,797.53
8/11/2023,Mouse,Accessories,South,8,7968.00,1249.98
11/23/2022,Headphones,Accessories,South,3,3546.00,490.28
3/1/2024,Tablet,Electronics,South,5,2270.00,546.56
7/7/2023,Keyboard,Accessories,West,2,1354.00,136.91
4/20/2023,Headphones,Accessories,West,7,6811.00,1423.57
2/9/2022,Smartwatch,Electronics,East,3,1410.00,232.65
10/17/2022,Keyboard,Accessories,North,2,1170.00,249.99
8/4/2023,Laptop,Electronics,East,7,4739.00,740.74
12/1/2023,Mouse,Accessories,South,9,7866.00,1554.38
7/31/2022,Monitor,Accessories,East,5,3645.00,388.31
2/24/2023,Headphones,Accessories,East,6,5358.00,568.34
5/18/2024,Camera,Electronics,North,5,1775.00,486.37
5/19/2023,Headphones,Accessories,South,9,4905.00,1351.25
9/29/2022,Mouse,Accessories,East,6,4260.00,372.33
9/3/2024,Printer,Office,East,2,1632.00,292.78
3/12/2023,Smartwatch,Electronics,East,6,3324.00,466.78
7/17/2023,Camera,Electronics,West,5,4590.00,347.14
4/14/2022,Laptop,Electronics,East,9,8496.00,2182.42
6/16/2022,Printer,Office,North,6,6444.00,518.79
3/14/2022,Camera,Electronics,North,1,812.00,51.13
7/15/2023,Monitor,Accessories,West,6,1764.00,465.93
5/13/2024,Printer,Office,West,1,1012.00,172.67
5/3/2023,Keyboard,Accessories,South,2,836.00,47.07
12/29/2023,Smartwatch,Electronics,East,1,723.00,115.26
12/5/2022,Headphones,Accessories,North,6,5628.00,1033.15
9/26/2024,Laptop,Electronics,North,5,1660.00,283.14
3/28/2023,Headphones,Accessories,West,3,2295.00,244.83
4/19/2024,Printer,Office,East,2,2190.00,477.80
10/11/2024,Tablet,Electronics,East,7,3500.00,919.35
4/23/2022,Headphones,Accessories,West,2,1098.00,239.92
6/1/2023,Mouse,Accessories,North,5,945.00,194.03
2/19/2022,Mouse,Accessories,West,6,5622.00,1382.67
7/13/2023,Camera,Electronics,East,3,2325.00,309.49
8/3/2022,Keyboard,Accessories,South,1,1157.00,252.08
1/30/2024,Printer,Office,West,3,531.00,126.24
7/23/2023,Tablet,Electronics,West,2,1760.00,278.09
11/12/2023,Smartwatch,Electronics,North,1,371.00,108.58
10/15/2024,Smartphone,Electronics,East,4,1896.00,191.70
8/9/2023,Smartwatch,Electronics,South,2,514.00,106.75
8/18/2022,Monitor,Accessories,West,7,1876.00,129.25
8/19/2023,Camera,Electronics,East,6,1182.00,236.12
3/14/2022,Smartphone,Electronics,North,5,4255.00,961.41
9/15/2022,Monitor,Accessories,North,9,1341.00,150.70
9/23/2022,Keyboard,Accessories,North,1,644.00,49.25
5/17/2024,Monitor,Accessories,South,3,1827.00,94.40
10/27/2024,Camera,Electronics,North,1,930.00,136.16
2/15/2022,Camera,Electronics,South,4,528.00,152.80
2/23/2022,Monitor,Accessories,South,6,4236.00,739.22
1/14/2023,Headphones,Accessories,North,4,1664.00,190.82
1/12/2023,Smartwatch,Electronics,North,3,2727.00,554.46
2/8/2022,Smartwatch,Electronics,North,2,522.00,52.73
12/6/2024,Mouse,Accessories,West,7,8288.00,1945.03
3/12/2024,Laptop,Electronics,West,9,1062.00,73.58
10/1/2023,Smartphone,Electronics,East,3,1140.00,226.52
4/12/2024,Keyboard,Accessories,East,8,3488.00,712.24
12/22/2023,Tablet,Electronics,North,8,5920.00,1436.70
3/6/2024,Monitor,Accessories,North,9,3096.00,362.89
5/2/2024,Monitor,Accessories,South,5,3490.00,205.04
4/2/2022,Smartwatch,Electronics,South,6,4374.00,702.62
2/11/2024,Smartphone,Electronics,South,6,3366.00,541.86
4/2/2024,Printer,Office,East,6,822.00,231.62
11/27/2024,Monitor,Accessories,North,2,340.00,39.12
8/30/2022,Mouse,Accessories,East,1,763.00,217.94
7/15/2022,Headphones,Accessories,West,4,3408.00,856.98
2/21/2022,Tablet,Electronics,West,7,2282.00,537.71
9/14/2023,Camera,Electronics,South,7,4151.00,1047.43
4/8/2024,Laptop,Electronics,North,7,6279.00,1689.55
10/24/2023,Monitor,Accessories,North,3,474.00,83.32
4/16/2023,Monitor,Accessories,West,5,680.00,176.44
10/15/2023,Headphones,Accessories,West,9,8496.00,1721.60
8/20/2023,Keyboard,Accessories,South,7,7826.00,714.68
10/24/2023,Mouse,Accessories,South,6,4014.00,717.44
7/26/2024,Laptop,Electronics,East,1,687.00,62.82
10/31/2024,Smartwatch,Electronics,South,3,2943.00,234.27
4/28/2022,Printer,Office,East,7,5649.00,660.37
8/15/2024,Tablet,Electronics,North,8,3296.00,623.67
9/28/2024,Headphones,Accessories,North,3,1137.00,173.92
7/18/2024,Smartphone,Electronics,North,2,380.00,101.70
10/22/2022,Laptop,Electronics,West,5,4405.00,1247.86
11/1/2022,Tablet,Electronics,East,1,120.00,9.43
6/13/2023,Printer,Office,East,1,1176.00,182.07
2/20/2023,Camera,Electronics,South,3,1770.00,366.58
5/20/2023,Camera,Electronics,South,6,4302.00,965.02
12/19/2023,Camera,Electronics,North,3,2988.00,362.68
6/17/2024,Headphones,Accessories,East,3,3033.00,458.41
7/14/2023,Mouse,Accessories,South,9,6363.00,1752.65
7/4/2022,Tablet,Electronics,West,6,3402.00,501.29
3/23/2022,Keyboard,Accessories,South,4,3496.00,1032.81
11/19/2022,Monitor,Accessories,East,4,1080.00,204.95
2/28/2022,Headphones,Accessories,East,6,1530.00,218.99
9/11/2023,Keyboard,Accessories,West,4,3568.00,764.20
11/13/2022,Smartphone,Electronics,West,1,954.00,48.97
3/17/2024,Camera,Electronics,West,4,1196.00,223.66
2/13/2022,Smartwatch,Electronics,North,4,2136.00,217.47
7/13/2024,Printer,Office,South,9,8496.00,2316.03
5/7/2024,Laptop,Electronics,West,7,7280.00,1450.82
9/24/2022,Smartwatch,Electronics,South,5,4935.00,625.39
8/12/2024,Tablet,Electronics,South,8,9056.00,872.48
1/6/2023,Smartwatch,Electronics,South,1,563.00,46.96
3/3/2022,Printer,Office,South,2,1570.00,247.70
3/2/2022,Camera,Electronics,North,3,2181.00,517.02
9/25/2024,Mouse,Accessories,North,4,3808.00,442.33
12/6/2022,Keyboard,Accessories,West,7,6552.00,635.09
6/18/2023,Laptop,Electronics,South,8,6544.00,1086.29
11/21/2023,Mouse,Accessories,West,3,2631.00,157.19
3/31/2023,Monitor,Accessories,West,9,945.00,94.75
6/11/2024,Monitor,Accessories,West,2,760.00,192.42
4/25/2023,Monitor,Accessories,North,4,1392.00,394.48
12/17/2022,Smartwatch,Electronics,East,3,1242.00,206.74
7/5/2024,Laptop,Electronics,East,3,3183.00,868.73
4/7/2023,Monitor,Accessories,West,5,4260.00,229.77
7/26/2022,Smartphone,Electronics,West,1,1041.00,132.46
5/18/2022,Smartwatch,Electronics,East,3,1692.00,348.81
3/15/2022,Camera,Electronics,North,4,1728.00,403.06
10/13/2023,Camera,Electronics,South,4,4484.00,893.27
6/19/2024,Smartphone,Electronics,East,7,4123.00,750.05
11/3/2024,Mouse,Accessories,East,2,2372.00,392.07
4/16/2023,Smartphone,Electronics,East,7,5201.00,745.20
9/27/2024,Mouse,Accessories,South,5,3100.00,695.28
7/12/2022,Smartwatch,Electronics,East,6,5292.00,1105.95
3/6/2023,Tablet,Electronics,South,6,5952.00,971.53
1/10/2023,Smartphone,Electronics,East,4,1932.00,472.91
10/5/2023,Tablet,Electronics,West,6,3486.00,1011.74
5/25/2024,Tablet,Electronics,West,2,1708.00,441.43
9/12/2024,Monitor,Accessories,South,4,4324.00,288.12
7/30/2024,Laptop,Electronics,South,4,2708.00,302.14
3/29/2022,Printer,Office,West,8,7944.00,1142.83
4/10/2023,Camera,Electronics,East,3,684.00,39.33
1/1/2023,Printer,Office,West,9,5904.00,1440.45
3/20/2024,Printer,Office,South,5,4970.00,1080.12
2/2/2024,Headphones,Accessories,West,2,2288.00,234.97
7/18/2023,Smartphone,Electronics,East,6,4662.00,350.79
2/25/2022,Mouse,Accessories,East,4,2532.00,404.96
12/19/2024,Tablet,Electronics,South,8,9328.00,1008.60
2/5/2022,Printer,Office,North,1,686.00,86.18
2/29/2024,Smartwatch,Electronics,South,6,1290.00,343.35
8/26/2022,Printer,Office,West,5,1205.00,235.19
9/17/2024,Headphones,Accessories,South,7,7966.00,1313.56
8/14/2022,Camera,Electronics,North,7,1085.00,130.72
8/29/2024,Monitor,Accessories,West,9,6633.00,1239.11
11/21/2024,Laptop,Electronics,North,7,5096.00,971.50
7/20/2022,Tablet,Electronics,East,4,4120.00,710.07
8/15/2022,Monitor,Accessories,West,3,1479.00,207.58
4/9/2024,Smartphone,Electronics,West,7,1652.00,397.49
7/7/2022,Laptop,Electronics,South,1,1028.00,240.61
5/1/2023,Monitor,Accessories,East,4,4580.00,655.14
1/28/2024,Monitor,Accessories,South,8,2152.00,196.53
7/4/2022,Monitor,Accessories,South,6,4566.00,866.13
4/6/2024,Headphones,Accessories,East,3,2244.00,301.53
2/1/2024,Mouse,Accessories,West,4,1344.00,140.52
10/1/2023,Printer,Office,South,6,2622.00,131.53
12/3/2022,Smartphone,Electronics,South,1,325.00,46.84
12/17/2024,Keyboard,Accessories,West,1,960.00,95.88
11/30/2023,Smartphone,Electronics,North,7,2639.00,268.88
6/5/2024,Printer,Office,South,5,1025.00,246.15
1/13/2022,Monitor,Accessories,West,2,1924.00,434.86
8/29/2023,Smartphone,Electronics,North,2,1660.00,362.88
5/23/2022,Printer,Office,North,1,985.00,105.09
7/14/2024,Keyboard,Accessories,North,5,2600.00,537.11
10/21/2024,Camera,Electronics,West,4,2792.00,725.35
8/31/2024,Headphones,Accessories,North,2,378.00,87.37
4/17/2022,Camera,Electronics,West,8,968.00,271.61
5/12/2024,Smartwatch,Electronics,North,3,564.00,108.35
1/25/2023,Laptop,Electronics,South,5,2365.00,667.61
4/1/2024,Smartphone,Electronics,West,6,3252.00,834.84
5/5/2024,Camera,Electronics,North,1,276.00,42.68
5/20/2024,Mouse,Accessories,West,3,3408.00,205.76
10/20/2022,Laptop,Electronics,East,6,1398.00,180.88
2/27/2022,Keyboard,Accessories,North,4,904.00,108.85
12/1/2023,Keyboard,Accessories,South,1,1178.00,161.06
7/29/2022,Headphones,Accessories,West,3,2535.00,292.19
4/17/2023,Tablet,Electronics,West,1,496.00,146.92
6/30/2024,Smartphone,Electronics,West,4,3888.00,284.17
3/12/2024,Tablet,Electronics,East,7,4921.00,798.16
7/4/2024,Smartwatch,Electronics,West,8,4472.00,290.79
4/9/2023,Tablet,Electronics,North,3,603.00,153.37
3/10/2023,Headphones,Accessories,West,9,1899.00,501.40
1/3/2023,Printer,Office,North,4,544.00,67.84
5/29/2022,Monitor,Accessories,North,9,6471.00,1844.59
3/22/2023,Keyboard,Accessories,North,1,677.00,54.14
9/7/2022,Laptop,Electronics,South,4,1372.00,302.58
6/8/2024,Keyboard,Accessories,North,9,7542.00,1477.49
4/16/2023,Monitor,Accessories,West,1,924.00,125.65
7/11/2022,Smartphone,Electronics,East,5,3940.00,755.11
10/5/2024,Tablet,Electronics,West,2,374.00,49.26
3/19/2023,Printer,Office,North,5,1800.00,252.69
12/26/2022,Monitor,Accessories,West,5,3170.00,868.34
8/17/2024,Headphones,Accessories,North,7,5362.00,1029.47
11/5/2023,Monitor,Accessories,East,9,5976.00,1747.57
7/6/2023,Keyboard,Accessories,North,9,8514.00,1400.40
11/25/2023,Laptop,Electronics,South,1,810.00,157.47
1/8/2022,Mouse,Accessories,South,1,71.00,12.02
6/15/2022,Laptop,Electronics,North,1,651.00,57.94
3/13/2022,Monitor,Accessories,North,3,1245.00,119.11
11/6/2023,Monitor,Accessories,West,1,464.00,58.38
2/11/2023,Monitor,Accessories,North,5,5155.00,356.43
12/11/2023,Smartphone,Electronics,East,5,5175.00,786.27
1/13/2022,Smartphone,Electronics,East,2,1668.00,470.42
9/30/2024,Printer,Office,East,3,1872.00,532.81
1/16/2023,Laptop,Electronics,North,3,513.00,132.56
4/5/2024,Printer,Office,West,2,2276.00,366.50
1/2/2024,Mouse,Accessories,West,4,3428.00,305.79
3/2/2024,Keyboard,Accessories,East,2,1640.00,176.87
5/25/2024,Camera,Electronics,East,7,7077.00,1921.73
10/20/2023,Printer,Office,South,9,9225.00,1391.15
6/20/2022,Mouse,Accessories,South,5,3910.00,584.77
5/9/2023,Printer,Office,West,5,1995.00,369.22
8/31/2023,Keyboard,Accessories,North,7,385.00,43.43
3/23/2023,Mouse,Accessories,East,4,4316.00,566.70
4/28/2024,Smartwatch,Electronics,North,1,1169.00,340.69
3/30/2023,Headphones,Accessories,East,5,2325.00,506.32
2/18/2024,Monitor,Accessories,North,1,199.00,48.92
8/13/2022,Smartwatch,Electronics,South,3,375.00,80.58
5/5/2022,Laptop,Electronics,East,9,8010.00,763.32
1/3/2023,Mouse,Accessories,East,4,316.00,77.13
11/14/2024,Camera,Electronics,South,9,5895.00,442.49
4/9/2022,Headphones,Accessories,East,4,388.00,35.21
6/12/2024,Mouse,Accessories,West,5,3670.00,462.97
10/15/2024,Smartphone,Electronics,East,9,7731.00,2178.05
10/18/2023,Laptop,Electronics,South,3,1596.00,91.23
4/6/2024,Camera,Electronics,East,4,4192.00,216.16
7/29/2023,Tablet,Electronics,West,7,5264.00,756.33
6/4/2023,Laptop,Electronics,North,1,425.00,48.81
3/17/2022,Smartwatch,Electronics,North,4,3380.00,211.72
3/7/2024,Printer,Office,East,7,8379.00,2009.05
3/5/2022,Keyboard,Accessories,North,4,2040.00,393.72
4/17/2024,Printer,Office,East,4,1336.00,116.65
8/22/2024,Keyboard,Accessories,South,2,1934.00,157.41
4/9/2024,Keyboard,Accessories,South,3,1560.00,391.11
7/20/2024,Keyboard,Accessories,North,6,4446.00,1217.86
3/17/2023,Printer,Office,West,3,1893.00,508.80
7/4/2024,Camera,Electronics,East,4,4492.00,670.42
8/12/2023,Mouse,Accessories,South,6,6228.00,1852.45
4/23/2023,Camera,Electronics,East,7,4403.00,1295.89
10/15/2022,Headphones,Accessories,South,9,4176.00,510.97
5/24/2022,Keyboard,Accessories,West,2,486.00,64.43
5/9/2022,Printer,Office,East,5,4880.00,1084.69
11/2/2022,Printer,Office,West,5,265.00,53.21
9/10/2023,Laptop,Electronics,East,1,1041.00,128.58
3/28/2024,Smartphone,Electronics,East,8,9448.00,616.50
7/1/2022,Headphones,Accessories,South,3,1617.00,440.46
2/17/2024,Laptop,Electronics,West,2,1486.00,233.70
7/8/2023,Smartwatch,Electronics,East,8,7152.00,1539.72
12/29/2022,Mouse,Accessories,East,6,1404.00,368.36
8/11/2023,Camera,Electronics,South,2,122.00,16.23
8/1/2023,Camera,Electronics,North,9,7533.00,1285.72
7/23/2023,Headphones,Accessories,South,4,3888.00,810.08
7/5/2024,Smartphone,Electronics,South,5,870.00,48.87
11/28/2022,Mouse,Accessories,South,2,1446.00,403.89
11/11/2024,Tablet,Electronics,South,6,510.00,151.91
7/29/2024,Keyboard,Accessories,West,8,6224.00,790.27
4/25/2023,Keyboard,Accessories,North,2,686.00,85.03
12/11/2023,Mouse,Accessories,West,4,2840.00,591.94
11/12/2023,Laptop,Electronics,South,7,2562.00,347.62
5/4/2024,Smartphone,Electronics,West,5,790.00,216.12
7/9/2022,Laptop,Electronics,East,5,4170.00,786.42
11/22/2022,Tablet,Electronics,East,4,1360.00,373.59
3/13/2022,Camera,Electronics,East,6,5316.00,782.42
7/20/2023,Laptop,Electronics,West,4,3956.00,293.38
5/9/2022,Monitor,Accessories,North,3,726.00,94.38
8/4/2024,Smartphone,Electronics,North,4,228.00,29.37
7/31/2022,Headphones,Accessories,North,3,2274.00,442.57
9/13/2024,Keyboard,Accessories,North,9,2628.00,459.87
5/26/2024,Camera,Electronics,South,6,606.00,104.85
11/15/2024,Headphones,Accessories,East,8,7256.00,558.79
3/11/2023,Camera,Electronics,West,4,1956.00,125.69
6/20/2024,Printer,Office,South,6,3954.00,690.10
1/11/2023,Keyboard,Accessories,East,6,2262.00,442.86
2/15/2022,Printer,Office,North,4,2804.00,391.59
4/26/2022,Tablet,Electronics,South,9,5850.00,1511.06
6/7/2023,Keyboard,Accessories,West,1,56.00,9.16
